진료년도,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,전남,신안군,남,60~69세,0,0,0
2023,전남,신안군,남,70~79세,65,4201,329877340
2023,전남,신안군,남,80~89세,120,8406,660242780
2023,전남,신안군,남,90~99세,16,1581,124435150
2023,전남,신안군,남,100세 이상,0,0,0
2023,전남,신안군,여,0~9세,0,0,0
2023,전남,신안군,여,10~19세,0,0,0
2023,전남,신안군,여,20~29세,0,0,0
2023,전남,신안군,여,30~39세,0,0,0
2023,전남,신안군,여,40~49세,0,0,0
2023,전남,신안군,여,50~59세,0,0,0
2023,전남,신안군,여,60~69세,0,0,0
2023,전남,신안군,여,70~79세,101,5147,388114660
2023,전남,신안군,여,80~89세,380,26401,1990536310
2023,전남,신안군,여,90~99세,110,11677,896763880
2023,전남,신안군,여,100세 이상,0,0,0
2023,전남,영광군,남,0~9세,0,0,0
2023,전남,영광군,남,10~19세,0,0,0
2023,전남,영광군,남,20~29세,0,0,0
2023,전남,영광군,남,30~39세,0,0,0
2023,전남,영광군,남,40~49세,0,0,0
2023,전남,영광군,남,50~59세,0,0,0
2023,전남,영광군,남,60~69세,54,1166,95733740
2023,전남,영광군,남,70~79세,190,1778,188450770
2023,전남,영광군,남,80~89세,311,6146,534689330
2023,전남,영광군,남,90~99세,38,369,48384210
2023,전남,영광군,남,100세 이상,0,0,0
2023,전남,영광군,여,0~9세,0,0,0
2023,전남,영광군,여,10~19세,0,0,0
2023,전남,영광군,여,20~29세,0,0,0
2023,전남,영광군,여,30~39세,0,0,0
2023,전남,영광군,여,40~49세,0,0,0
2023,전남,영광군,여,50~59세,14,57,1796930
2023,전남,영광군,여,60~69세,114,932,77899620
2023,전남,영광군,여,70~79세,435,3817,288865960
2023,전남,영광군,여,80~89세,941,18307,1586222120
2023,전남,영광군,여,90~99세,175,5540,485055170
2023,전남,영광군,여,100세 이상,10,65,2596420
2023,전남,영암군,남,0~9세,0,0,0
2023,전남,영암군,남,10~19세,0,0,0
2023,전남,영암군,남,20~29세,0,0,0
2023,전남,영암군,남,30~39세,0,0,0
2023,전남,영암군,남,40~49세,0,0,0
2023,전남,영암군,남,50~59세,0,0,0
2023,전남,영암군,남,60~69세,17,206,28501310
2023,전남,영암군,남,70~79세,67,781,72743910
2023,전남,영암군,남,80~89세,185,3318,316122760
2023,전남,영암군,남,90~99세,28,333,30500790
2023,전남,영암군,남,100세 이상,0,0,0
2023,전남,영암군,여,0~9세,0,0,0
2023,전남,영암군,여,10~19세,0,0,0
2023,전남,영암군,여,20~29세,0,0,0
2023,전남,영암군,여,30~39세,0,0,0
2023,전남,영암군,여,40~49세,0,0,0
2023,전남,영암군,여,50~59세,0,0,0
2023,전남,영암군,여,60~69세,28,336,27140920
2023,전남,영암군,여,70~79세,196,1480,155858100
2023,전남,영암군,여,80~89세,589,9408,847216980
2023,전남,영암군,여,90~99세,132,3779,323254050
2023,전남,영암군,여,100세 이상,0,0,0
2023,전남,완도군,남,0~9세,0,0,0
2023,전남,완도군,남,10~19세,0,0,0
2023,전남,완도군,남,20~29세,0,0,0
2023,전남,완도군,남,30~39세,0,0,0
2023,전남,완도군,남,40~49세,0,0,0
2023,전남,완도군,남,50~59세,0,0,0
2023,전남,완도군,남,60~69세,0,0,0
2023,전남,완도군,남,70~79세,31,180,11977960
2023,전남,완도군,남,80~89세,71,339,27609250
2023,전남,완도군,남,90~99세,0,0,0
2023,전남,완도군,남,100세 이상,0,0,0
2023,전남,완도군,여,0~9세,0,0,0
2023,전남,완도군,여,10~19세,0,0,0
2023,전남,완도군,여,20~29세,0,0,0
2023,전남,완도군,여,30~39세,0,0,0
2023,전남,완도군,여,40~49세,0,0,0
2023,전남,완도군,여,50~59세,0,0,0
2023,전남,완도군,여,60~69세,12,38,3324510
2023,전남,완도군,여,70~79세,122,876,105538740
2023,전남,완도군,여,80~89세,231,1344,102503010
2023,전남,완도군,여,90~99세,43,242,7738400
2023,전남,완도군,여,100세 이상,0,0,0
2023,전남,장성군,남,0~9세,0,0,0
2023,전남,장성군,남,10~19세,0,0,0
2023,전남,장성군,남,20~29세,0,0,0
2023,전남,장성군,남,30~39세,0,0,0
2023,전남,장성군,남,40~49세,0,0,0
2023,전남,장성군,남,50~59세,0,0,0
2023,전남,장성군,남,60~69세,21,919,75079730
2023,전남,장성군,남,70~79세,87,5341,432148790
2023,전남,장성군,남,80~89세,232,10185,844115340
2023,전남,장성군,남,90~99세,36,2536,215058790
2023,전남,장성군,남,100세 이상,0,0,0
2023,전남,장성군,여,0~9세,0,0,0
2023,전남,장성군,여,10~19세,0,0,0
2023,전남,장성군,여,20~29세,0,0,0
2023,전남,장성군,여,30~39세,0,0,0
2023,전남,장성군,여,40~49세,0,0,0
2023,전남,장성군,여,50~59세,0,0,0
2023,전남,장성군,여,60~69세,18,418,29188350
2023,전남,장성군,여,70~79세,181,5064,389405130
2023,전남,장성군,여,80~89세,616,32132,2583860930
2023,전남,장성군,여,90~99세,204,20399,1678578430
2023,전남,장성군,여,100세 이상,0,0,0
2023,전남,장흥군,남,0~9세,0,0,0
2023,전남,장흥군,남,10~19세,0,0,0
2023,전남,장흥군,남,20~29세,0,0,0
2023,전남,장흥군,남,30~39세,0,0,0
2023,전남,장흥군,남,40~49세,0,0,0
2023,전남,장흥군,남,50~59세,0,0,0
2023,전남,장흥군,남,60~69세,23,156,14692460
2023,전남,장흥군,남,70~79세,151,1896,215724480
2023,전남,장흥군,남,80~89세,265,4259,452517640
2023,전남,장흥군,남,90~99세,46,1204,110935990
2023,전남,장흥군,남,100세 이상,0,0,0
2023,전남,장흥군,여,0~9세,0,0,0
2023,전남,장흥군,여,10~19세,0,0,0
2023,전남,장흥군,여,20~29세,0,0,0
2023,전남,장흥군,여,30~39세,0,0,0
2023,전남,장흥군,여,40~49세,0,0,0
2023,전남,장흥군,여,50~59세,0,0,0
2023,전남,장흥군,여,60~69세,82,497,81313710
2023,전남,장흥군,여,70~79세,437,3502,495296130
2023,전남,장흥군,여,80~89세,839,15441,1542720650
2023,전남,장흥군,여,90~99세,186,8246,701385990
2023,전남,장흥군,여,100세 이상,0,0,0
2023,전남,진도군,남,0~9세,0,0,0
2023,전남,진도군,남,10~19세,0,0,0
2023,전남,진도군,남,20~29세,0,0,0
2023,전남,진도군,남,30~39세,0,0,0
2023,전남,진도군,남,40~49세,0,0,0
2023,전남,진도군,남,50~59세,0,0,0
2023,전남,진도군,남,60~69세,0,0,0
2023,전남,진도군,남,70~79세,20,426,29031010
2023,전남,진도군,남,80~89세,42,2573,185725450
2023,전남,진도군,남,90~99세,0,0,0
2023,전남,진도군,남,100세 이상,0,0,0
2023,전남,진도군,여,0~9세,0,0,0
2023,전남,진도군,여,10~19세,0,0,0
2023,전남,진도군,여,20~29세,0,0,0
2023,전남,진도군,여,30~39세,0,0,0
2023,전남,진도군,여,40~49세,0,0,0
2023,전남,진도군,여,50~59세,0,0,0
2023,전남,진도군,여,60~69세,0,0,0
2023,전남,진도군,여,70~79세,49,767,48541020
2023,전남,진도군,여,80~89세,172,5786,393855630
2023,전남,진도군,여,90~99세,45,1691,115890770
2023,전남,진도군,여,100세 이상,0,0,0
2023,전남,함평군,남,0~9세,0,0,0
2023,전남,함평군,남,10~19세,0,0,0
2023,전남,함평군,남,20~29세,0,0,0
2023,전남,함평군,남,30~39세,0,0,0
2023,전남,함평군,남,40~49세,0,0,0
2023,전남,함평군,남,50~59세,0,0,0
2023,전남,함평군,남,60~69세,0,0,0
2023,전남,함평군,남,70~79세,55,1319,129222540
2023,전남,함평군,남,80~89세,139,4807,415018720
2023,전남,함평군,남,90~99세,23,1406,119064030
2023,전남,함평군,남,100세 이상,0,0,0
2023,전남,함평군,여,0~9세,0,0,0
2023,전남,함평군,여,10~19세,0,0,0
2023,전남,함평군,여,20~29세,0,0,0
2023,전남,함평군,여,30~39세,0,0,0
2023,전남,함평군,여,40~49세,0,0,0
2023,전남,함평군,여,50~59세,0,0,0
2023,전남,함평군,여,60~69세,10,210,19283770
2023,전남,함평군,여,70~79세,121,2232,220166750
2023,전남,함평군,여,80~89세,402,15617,1374558850
2023,전남,함평군,여,90~99세,130,12071,1006118900
2023,전남,함평군,여,100세 이상,0,0,0
2023,전남,해남군,남,0~9세,0,0,0
2023,전남,해남군,남,10~19세,0,0,0
2023,전남,해남군,남,20~29세,0,0,0
2023,전남,해남군,남,30~39세,0,0,0
2023,전남,해남군,남,40~49세,0,0,0
2023,전남,해남군,남,50~59세,0,0,0
2023,전남,해남군,남,60~69세,62,1717,153381070
2023,전남,해남군,남,70~79세,301,3084,291006080
2023,전남,해남군,남,80~89세,519,5198,522893930
2023,전남,해남군,남,90~99세,70,1018,85807970
2023,전남,해남군,남,100세 이상,0,0,0
2023,전남,해남군,여,0~9세,0,0,0
2023,전남,해남군,여,10~19세,0,0,0
2023,전남,해남군,여,20~29세,0,0,0
2023,전남,해남군,여,30~39세,0,0,0
2023,전남,해남군,여,40~49세,0,0,0
2023,전남,해남군,여,50~59세,10,27,3345320
2023,전남,해남군,여,60~69세,113,380,40279730
2023,전남,해남군,여,70~79세,635,4118,418939270
2023,전남,해남군,여,80~89세,1555,21096,1861277460
2023,전남,해남군,여,90~99세,369,8293,674770240
2023,전남,해남군,여,100세 이상,13,93,5645930
2023,전남,화순군,남,0~9세,0,0,0
2023,전남,화순군,남,10~19세,0,0,0
2023,전남,화순군,남,20~29세,0,0,0
2023,전남,화순군,남,30~39세,0,0,0
2023,전남,화순군,남,40~49세,0,0,0
2023,전남,화순군,남,50~59세,0,0,0
2023,전남,화순군,남,60~69세,38,2553,221962470
2023,전남,화순군,남,70~79세,193,13302,1123106880
2023,전남,화순군,남,80~89세,403,24369,2047647570
2023,전남,화순군,남,90~99세,78,8912,762128880
2023,전남,화순군,남,100세 이상,0,0,0
2023,전남,화순군,여,0~9세,0,0,0
2023,전남,화순군,여,10~19세,0,0,0
2023,전남,화순군,여,20~29세,0,0,0
2023,전남,화순군,여,30~39세,0,0,0
2023,전남,화순군,여,40~49세,0,0,0
2023,전남,화순군,여,50~59세,0,0,0
2023,전남,화순군,여,60~69세,51,3663,305198330
2023,전남,화순군,여,70~79세,373,16568,1414709930
2023,전남,화순군,여,80~89세,1023,53609,4445051590
2023,전남,화순군,여,90~99세,328,31869,2626060410
2023,전남,화순군,여,100세 이상,18,1723,143390910
2023,전남,나주시,남,0~9세,0,0,0
2023,전남,나주시,남,10~19세,0,0,0
2023,전남,나주시,남,20~29세,0,0,0
2023,전남,나주시,남,30~39세,0,0,0
2023,전남,나주시,남,40~49세,0,0,0
2023,전남,나주시,남,50~59세,14,1974,202540210
2023,전남,나주시,남,60~69세,70,8201,691035980
2023,전남,나주시,남,70~79세,223,21842,1874402300
2023,전남,나주시,남,80~89세,451,37676,3191858620
2023,전남,나주시,남,90~99세,106,11681,974323840
2023,전남,나주시,남,100세 이상,0,0,0
2023,전남,나주시,여,0~9세,0,0,0
2023,전남,나주시,여,10~19세,0,0,0
2023,전남,나주시,여,20~29세,0,0,0
2023,전남,나주시,여,30~39세,0,0,0
2023,전남,나주시,여,40~49세,0,0,0
2023,전남,나주시,여,50~59세,10,1148,96888940
2023,전남,나주시,여,60~69세,59,5181,448122400
2023,전남,나주시,여,70~79세,357,25074,2098365170
2023,전남,나주시,여,80~89세,1449,134251,11178380720
2023,전남,나주시,여,90~99세,569,77335,6386008220
2023,전남,나주시,여,100세 이상,22,3398,276424340
2023,전남,목포시,남,0~9세,0,0,0
2023,전남,목포시,남,10~19세,0,0,0
2023,전남,목포시,남,20~29세,0,0,0
2023,전남,목포시,남,30~39세,0,0,0
2023,전남,목포시,남,40~49세,0,0,0
2023,전남,목포시,남,50~59세,11,629,51535150
2023,전남,목포시,남,60~69세,179,5136,462197830
2023,전남,목포시,남,70~79세,832,16837,1476304850
2023,전남,목포시,남,80~89세,992,27352,2360958390
2023,전남,목포시,남,90~99세,152,9713,819197060
2023,전남,목포시,남,100세 이상,0,0,0
2023,전남,목포시,여,0~9세,0,0,0
2023,전남,목포시,여,10~19세,0,0,0
2023,전남,목포시,여,20~29세,0,0,0
2023,전남,목포시,여,30~39세,0,0,0
2023,전남,목포시,여,40~49세,0,0,0
2023,전남,목포시,여,50~59세,13,259,20713040
2023,전남,목포시,여,60~69세,246,2681,221912660
2023,전남,목포시,여,70~79세,1382,31192,2568244260
2023,전남,목포시,여,80~89세,2766,143275,11871535470
2023,전남,목포시,여,90~99세,672,57627,4762111330
2023,전남,목포시,여,100세 이상,35,3048,247404080
2023,전남,순천시,남,0~9세,0,0,0
2023,전남,순천시,남,10~19세,0,0,0
2023,전남,순천시,남,20~29세,0,0,0
2023,전남,순천시,남,30~39세,0,0,0
2023,전남,순천시,남,40~49세,0,0,0
2023,전남,순천시,남,50~59세,15,301,26241670
2023,전남,순천시,남,60~69세,118,2495,223682170
2023,전남,순천시,남,70~79세,476,13003,1136428930
2023,전남,순천시,남,80~89세,831,28128,2420945590
2023,전남,순천시,남,90~99세,153,5739,492707990
2023,전남,순천시,남,100세 이상,0,0,0
2023,전남,순천시,여,0~9세,0,0,0
2023,전남,순천시,여,10~19세,0,0,0
2023,전남,순천시,여,20~29세,0,0,0
2023,전남,순천시,여,30~39세,0,0,0
2023,전남,순천시,여,40~49세,0,0,0
2023,전남,순천시,여,50~59세,11,364,29996520
2023,전남,순천시,여,60~69세,150,5069,458462530
2023,전남,순천시,여,70~79세,937,21951,1900231560
2023,전남,순천시,여,80~89세,2511,113465,9597653510
2023,전남,순천시,여,90~99세,773,51527,4255427190
2023,전남,순천시,여,100세 이상,24,3430,280800220
2023,전남,여수시,남,0~9세,0,0,0
2023,전남,여수시,남,10~19세,0,0,0
2023,전남,여수시,남,20~29세,0,0,0
2023,전남,여수시,남,30~39세,0,0,0
2023,전남,여수시,남,40~49세,0,0,0
2023,전남,여수시,남,50~59세,0,0,0
2023,전남,여수시,남,60~69세,99,3933,286776810
2023,전남,여수시,남,70~79세,428,16112,1419243950
2023,전남,여수시,남,80~89세,784,33497,2916808240
2023,전남,여수시,남,90~99세,141,7503,635266500
2023,전남,여수시,남,100세 이상,0,0,0
2023,전남,여수시,여,0~9세,0,0,0
2023,전남,여수시,여,10~19세,0,0,0
2023,전남,여수시,여,20~29세,0,0,0
2023,전남,여수시,여,30~39세,0,0,0
2023,전남,여수시,여,40~49세,0,0,0
2023,전남,여수시,여,50~59세,0,0,0
2023,전남,여수시,여,60~69세,107,2756,209130430
2023,전남,여수시,여,70~79세,741,29661,2568453530
2023,전남,여수시,여,80~89세,2199,138147,11597161520
2023,전남,여수시,여,90~99세,728,71518,5869319980
2023,전남,여수시,여,100세 이상,28,2930,236066890
2023,전남,광양시,남,0~9세,0,0,0
2023,전남,광양시,남,10~19세,0,0,0
2023,전남,광양시,남,20~29세,0,0,0
2023,전남,광양시,남,30~39세,0,0,0
2023,전남,광양시,남,40~49세,0,0,0
2023,전남,광양시,남,50~59세,0,0,0
2023,전남,광양시,남,60~69세,35,2023,176424880
2023,전남,광양시,남,70~79세,134,4234,334216230
2023,전남,광양시,남,80~89세,341,9375,767236920
2023,전남,광양시,남,90~99세,55,1459,114838610
2023,전남,광양시,남,100세 이상,0,0,0
2023,전남,광양시,여,0~9세,0,0,0
2023,전남,광양시,여,10~19세,0,0,0
2023,전남,광양시,여,20~29세,0,0,0
2023,전남,광양시,여,30~39세,0,0,0
2023,전남,광양시,여,40~49세,0,0,0
2023,전남,광양시,여,50~59세,10,463,40807890
2023,전남,광양시,여,60~69세,50,1103,108065010
2023,전남,광양시,여,70~79세,297,7044,557637700
2023,전남,광양시,여,80~89세,963,33506,2731925720
2023,전남,광양시,여,90~99세,291,9115,683085260
2023,전남,광양시,여,100세 이상,13,1247,101997850
2023,경북,고령군,남,0~9세,0,0,0
2023,경북,고령군,남,10~19세,0,0,0
2023,경북,고령군,남,20~29세,0,0,0
2023,경북,고령군,남,30~39세,0,0,0
2023,경북,고령군,남,40~49세,0,0,0
2023,경북,고령군,남,50~59세,0,0,0
2023,경북,고령군,남,60~69세,0,0,0
2023,경북,고령군,남,70~79세,36,667,43558830
2023,경북,고령군,남,80~89세,104,953,36673520
2023,경북,고령군,남,90~99세,24,297,19341560
2023,경북,고령군,남,100세 이상,0,0,0
2023,경북,고령군,여,0~9세,0,0,0
2023,경북,고령군,여,10~19세,0,0,0
2023,경북,고령군,여,20~29세,0,0,0
2023,경북,고령군,여,30~39세,0,0,0
2023,경북,고령군,여,40~49세,0,0,0
2023,경북,고령군,여,50~59세,0,0,0
2023,경북,고령군,여,60~69세,0,0,0
2023,경북,고령군,여,70~79세,64,1397,98903480
2023,경북,고령군,여,80~89세,368,13613,983882560
2023,경북,고령군,여,90~99세,122,5769,427418980
2023,경북,고령군,여,100세 이상,0,0,0
2023,경북,군위군,남,0~9세,0,0,0
2023,경북,군위군,남,10~19세,0,0,0
2023,경북,군위군,남,20~29세,0,0,0
2023,경북,군위군,남,30~39세,0,0,0
2023,경북,군위군,남,40~49세,0,0,0
2023,경북,군위군,남,50~59세,0,0,0
2023,경북,군위군,남,60~69세,0,0,0
2023,경북,군위군,남,70~79세,20,29,825670
2023,경북,군위군,남,80~89세,47,101,2640830
2023,경북,군위군,남,90~99세,0,0,0
2023,경북,군위군,남,100세 이상,0,0,0
2023,경북,군위군,여,0~9세,0,0,0
2023,경북,군위군,여,10~19세,0,0,0
2023,경북,군위군,여,20~29세,0,0,0
2023,경북,군위군,여,30~39세,0,0,0
2023,경북,군위군,여,40~49세,0,0,0
2023,경북,군위군,여,50~59세,0,0,0
2023,경북,군위군,여,60~69세,0,0,0
2023,경북,군위군,여,70~79세,51,138,4970890
2023,경북,군위군,여,80~89세,108,264,7457470
2023,경북,군위군,여,90~99세,30,65,2430710
2023,경북,군위군,여,100세 이상,0,0,0
2023,경북,봉화군,남,0~9세,0,0,0
2023,경북,봉화군,남,10~19세,0,0,0
2023,경북,봉화군,남,20~29세,0,0,0
2023,경북,봉화군,남,30~39세,0,0,0
2023,경북,봉화군,남,40~49세,0,0,0
2023,경북,봉화군,남,50~59세,0,0,0
2023,경북,봉화군,남,60~69세,0,0,0
2023,경북,봉화군,남,70~79세,34,494,33000840
2023,경북,봉화군,남,80~89세,100,3130,224463050
2023,경북,봉화군,남,90~99세,20,1634,132014070
2023,경북,봉화군,남,100세 이상,0,0,0
2023,경북,봉화군,여,0~9세,0,0,0
2023,경북,봉화군,여,10~19세,0,0,0
2023,경북,봉화군,여,20~29세,0,0,0
2023,경북,봉화군,여,30~39세,0,0,0
2023,경북,봉화군,여,40~49세,0,0,0
2023,경북,봉화군,여,50~59세,0,0,0
2023,경북,봉화군,여,60~69세,0,0,0
2023,경북,봉화군,여,70~79세,69,622,32610410
2023,경북,봉화군,여,80~89세,305,8624,621764620
2023,경북,봉화군,여,90~99세,121,9248,689376760
2023,경북,봉화군,여,100세 이상,0,0,0
2023,경북,성주군,남,0~9세,0,0,0
2023,경북,성주군,남,10~19세,0,0,0
2023,경북,성주군,남,20~29세,0,0,0
2023,경북,성주군,남,30~39세,0,0,0
2023,경북,성주군,남,40~49세,0,0,0
2023,경북,성주군,남,50~59세,0,0,0
2023,경북,성주군,남,60~69세,0,0,0
2023,경북,성주군,남,70~79세,55,5423,450507730
2023,경북,성주군,남,80~89세,113,5793,469783700
2023,경북,성주군,남,90~99세,30,2064,166599780
2023,경북,성주군,남,100세 이상,0,0,0
2023,경북,성주군,여,0~9세,0,0,0
2023,경북,성주군,여,10~19세,0,0,0
2023,경북,성주군,여,20~29세,0,0,0
2023,경북,성주군,여,30~39세,0,0,0
2023,경북,성주군,여,40~49세,0,0,0
2023,경북,성주군,여,50~59세,0,0,0
2023,경북,성주군,여,60~69세,12,609,51061240
2023,경북,성주군,여,70~79세,84,4903,387843850
2023,경북,성주군,여,80~89세,425,35280,2844196010
2023,경북,성주군,여,90~99세,166,20291,1654325380
2023,경북,성주군,여,100세 이상,0,0,0
2023,경북,영덕군,남,0~9세,0,0,0
2023,경북,영덕군,남,10~19세,0,0,0
2023,경북,영덕군,남,20~29세,0,0,0
2023,경북,영덕군,남,30~39세,0,0,0
2023,경북,영덕군,남,40~49세,0,0,0
2023,경북,영덕군,남,50~59세,0,0,0
2023,경북,영덕군,남,60~69세,18,841,62898430
2023,경북,영덕군,남,70~79세,66,1762,125903490
2023,경북,영덕군,남,80~89세,174,3460,231728690
2023,경북,영덕군,남,90~99세,39,805,50063350
2023,경북,영덕군,남,100세 이상,0,0,0
2023,경북,영덕군,여,0~9세,0,0,0
2023,경북,영덕군,여,10~19세,0,0,0
2023,경북,영덕군,여,20~29세,0,0,0
2023,경북,영덕군,여,30~39세,0,0,0
2023,경북,영덕군,여,40~49세,0,0,0
2023,경북,영덕군,여,50~59세,0,0,0
2023,경북,영덕군,여,60~69세,36,144,4517860
2023,경북,영덕군,여,70~79세,165,2117,126489140
2023,경북,영덕군,여,80~89세,543,19131,1356532980
2023,경북,영덕군,여,90~99세,199,6812,475385270
2023,경북,영덕군,여,100세 이상,0,0,0
2023,경북,영양군,남,0~9세,0,0,0
2023,경북,영양군,남,10~19세,0,0,0
2023,경북,영양군,남,20~29세,0,0,0
2023,경북,영양군,남,30~39세,0,0,0
2023,경북,영양군,남,40~49세,0,0,0
2023,경북,영양군,남,50~59세,0,0,0
2023,경북,영양군,남,60~69세,0,0,0
2023,경북,영양군,남,70~79세,12,50,630900
2023,경북,영양군,남,80~89세,44,144,3458620
2023,경북,영양군,남,90~99세,0,0,0
2023,경북,영양군,남,100세 이상,0,0,0
2023,경북,영양군,여,0~9세,0,0,0
2023,경북,영양군,여,10~19세,0,0,0
2023,경북,영양군,여,20~29세,0,0,0
2023,경북,영양군,여,30~39세,0,0,0
2023,경북,영양군,여,40~49세,0,0,0
2023,경북,영양군,여,50~59세,0,0,0
2023,경북,영양군,여,60~69세,0,0,0
2023,경북,영양군,여,70~79세,42,120,2170690
2023,경북,영양군,여,80~89세,165,548,10257290
2023,경북,영양군,여,90~99세,64,246,4399290
2023,경북,영양군,여,100세 이상,0,0,0
2023,경북,예천군,남,0~9세,0,0,0
2023,경북,예천군,남,10~19세,0,0,0
2023,경북,예천군,남,20~29세,0,0,0
2023,경북,예천군,남,30~39세,0,0,0
2023,경북,예천군,남,40~49세,0,0,0
2023,경북,예천군,남,50~59세,0,0,0
2023,경북,예천군,남,60~69세,15,1097,90076370
2023,경북,예천군,남,70~79세,134,1927,142482270
2023,경북,예천군,남,80~89세,291,7251,577024870
2023,경북,예천군,남,90~99세,54,2036,171836630
2023,경북,예천군,남,100세 이상,0,0,0
2023,경북,예천군,여,0~9세,0,0,0
2023,경북,예천군,여,10~19세,0,0,0
2023,경북,예천군,여,20~29세,0,0,0
2023,경북,예천군,여,30~39세,0,0,0
2023,경북,예천군,여,40~49세,0,0,0
2023,경북,예천군,여,50~59세,0,0,0
2023,경북,예천군,여,60~69세,33,721,60130470
2023,경북,예천군,여,70~79세,247,5468,422429210
2023,경북,예천군,여,80~89세,759,27009,2157922460
2023,경북,예천군,여,90~99세,219,12112,999312310
2023,경북,예천군,여,100세 이상,0,0,0
2023,경북,울릉군,남,0~9세,0,0,0
2023,경북,울릉군,남,10~19세,0,0,0
2023,경북,울릉군,남,20~29세,0,0,0
2023,경북,울릉군,남,30~39세,0,0,0
2023,경북,울릉군,남,40~49세,0,0,0
2023,경북,울릉군,남,50~59세,0,0,0
2023,경북,울릉군,남,60~69세,0,0,0
2023,경북,울릉군,남,70~79세,0,0,0
2023,경북,울릉군,남,80~89세,12,41,2819290
2023,경북,울릉군,남,90~99세,0,0,0
2023,경북,울릉군,남,100세 이상,0,0,0
2023,경북,울릉군,여,0~9세,0,0,0
2023,경북,울릉군,여,10~19세,0,0,0
2023,경북,울릉군,여,20~29세,0,0,0
2023,경북,울릉군,여,30~39세,0,0,0
2023,경북,울릉군,여,40~49세,0,0,0
2023,경북,울릉군,여,50~59세,0,0,0
2023,경북,울릉군,여,60~69세,0,0,0
2023,경북,울릉군,여,70~79세,0,0,0
2023,경북,울릉군,여,80~89세,17,176,12986290
2023,경북,울릉군,여,90~99세,0,0,0
2023,경북,울릉군,여,100세 이상,0,0,0
2023,경북,울진군,남,0~9세,0,0,0
2023,경북,울진군,남,10~19세,0,0,0
2023,경북,울진군,남,20~29세,0,0,0
2023,경북,울진군,남,30~39세,0,0,0
2023,경북,울진군,남,40~49세,0,0,0
2023,경북,울진군,남,50~59세,0,0,0
2023,경북,울진군,남,60~69세,0,0,0
2023,경북,울진군,남,70~79세,45,246,13493050
2023,경북,울진군,남,80~89세,96,952,57687370
2023,경북,울진군,남,90~99세,23,992,72891940
2023,경북,울진군,남,100세 이상,0,0,0
2023,경북,울진군,여,0~9세,0,0,0
2023,경북,울진군,여,10~19세,0,0,0
2023,경북,울진군,여,20~29세,0,0,0
2023,경북,울진군,여,30~39세,0,0,0
2023,경북,울진군,여,40~49세,0,0,0
2023,경북,울진군,여,50~59세,0,0,0
2023,경북,울진군,여,60~69세,11,370,23266880
2023,경북,울진군,여,70~79세,87,447,20746000
2023,경북,울진군,여,80~89세,330,5973,406385720
2023,경북,울진군,여,90~99세,139,3669,263762120
2023,경북,울진군,여,100세 이상,0,0,0
2023,경북,의성군,남,0~9세,0,0,0
2023,경북,의성군,남,10~19세,0,0,0
2023,경북,의성군,남,20~29세,0,0,0
2023,경북,의성군,남,30~39세,0,0,0
2023,경북,의성군,남,40~49세,0,0,0
2023,경북,의성군,남,50~59세,0,0,0
2023,경북,의성군,남,60~69세,25,1006,81385600
2023,경북,의성군,남,70~79세,122,3523,247247910
2023,경북,의성군,남,80~89세,262,13071,976312570
2023,경북,의성군,남,90~99세,55,3281,263245170
2023,경북,의성군,남,100세 이상,0,0,0
2023,경북,의성군,여,0~9세,0,0,0
2023,경북,의성군,여,10~19세,0,0,0
2023,경북,의성군,여,20~29세,0,0,0
2023,경북,의성군,여,30~39세,0,0,0
2023,경북,의성군,여,40~49세,0,0,0
2023,경북,의성군,여,50~59세,0,0,0
2023,경북,의성군,여,60~69세,46,1477,106965990
2023,경북,의성군,여,70~79세,191,6254,458622960
2023,경북,의성군,여,80~89세,705,37280,2754417750
2023,경북,의성군,여,90~99세,268,15639,1160917820
2023,경북,의성군,여,100세 이상,0,0,0
2023,경북,청도군,남,0~9세,0,0,0
2023,경북,청도군,남,10~19세,0,0,0
2023,경북,청도군,남,20~29세,0,0,0
2023,경북,청도군,남,30~39세,0,0,0
2023,경북,청도군,남,40~49세,0,0,0
2023,경북,청도군,남,50~59세,0,0,0
2023,경북,청도군,남,60~69세,10,366,29342500
2023,경북,청도군,남,70~79세,94,970,72167600
2023,경북,청도군,남,80~89세,224,2355,182525780
2023,경북,청도군,남,90~99세,45,1254,97388710
2023,경북,청도군,남,100세 이상,0,0,0
2023,경북,청도군,여,0~9세,0,0,0
2023,경북,청도군,여,10~19세,0,0,0
2023,경북,청도군,여,20~29세,0,0,0
2023,경북,청도군,여,30~39세,0,0,0
2023,경북,청도군,여,40~49세,0,0,0
2023,경북,청도군,여,50~59세,0,0,0
2023,경북,청도군,여,60~69세,13,542,47441640
2023,경북,청도군,여,70~79세,146,1413,106496940
2023,경북,청도군,여,80~89세,594,10452,823211260
2023,경북,청도군,여,90~99세,221,5657,428841290
2023,경북,청도군,여,100세 이상,0,0,0
2023,경북,청송군,남,0~9세,0,0,0
2023,경북,청송군,남,10~19세,0,0,0
2023,경북,청송군,남,20~29세,0,0,0
2023,경북,청송군,남,30~39세,0,0,0
2023,경북,청송군,남,40~49세,0,0,0
2023,경북,청송군,남,50~59세,0,0,0
2023,경북,청송군,남,60~69세,0,0,0
2023,경북,청송군,남,70~79세,24,53,1535030
2023,경북,청송군,남,80~89세,63,401,22362240
